;Scopy version,f4beeb1
;Exported on,vendredi octobre 11/10/2024
;Device,M2K
;Nr of samples,114688
;Sample rate,10000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
44940,3.6748,0.0662419
44941,3.6749,0.0645859
44942,3.675,0.067898
44943,3.6751,0.0645859
44944,3.6752,0.0662419
44945,3.6753,0.0662419
44946,3.6754,0.0662419
44947,3.6755,0.0662419
44948,3.6756,0.0662419
44949,3.6757,0.0662419
44950,3.6758,0.0662419
44951,3.6759,0.0662419
44952,3.676,0.0662419
44953,3.6761,0.0662419
44954,3.6762,0.0662419
44955,3.6763,0.0662419
44956,3.6764,0.0662419
44957,3.6765,0.0662419
44958,3.6766,0.0662419
44959,3.6767,0.0662419
44960,3.6768,0.0662419
44961,3.6769,0.0662419
44962,3.677,0.0662419
44963,3.6771,0.0662419
44964,3.6772,0.0662419
44965,3.6773,0.0662419
44966,3.6774,0.0662419
44967,3.6775,0.0662419
44968,3.6776,0.0662419
44969,3.6777,0.0662419
44970,3.6778,0.0662419
44971,3.6779,0.0645859
44972,3.678,0.067898
44973,3.6781,0.0645859
44974,3.6782,0.0662419
44975,3.6783,0.0662419
44976,3.6784,0.0662419
44977,3.6785,0.0662419
44978,3.6786,0.0662419
44979,3.6787,0.0662419
44980,3.6788,0.0662419
44981,3.6789,0.0662419
44982,3.679,0.067898
44983,3.6791,0.0645859
44984,3.6792,0.0662419
44985,3.6793,0.0662419
44986,3.6794,0.0662419
44987,3.6795,0.0662419
44988,3.6796,0.0662419
44989,3.6797,0.0662419
44990,3.6798,0.0662419
44991,3.6799,0.0645859
44992,3.68,0.067898
44993,3.6801,0.0662419
44994,3.6802,0.0662419
44995,3.6803,0.0662419
44996,3.6804,0.0662419
44997,3.6805,0.0662419
44998,3.6806,0.0662419
44999,3.6807,0.0662419
45000,3.6808,0.0662419
45001,3.6809,0.0662419
45002,3.681,0.067898
45003,3.6811,0.067898
45004,3.6812,0.0662419
45005,3.6813,0.0662419
45006,3.6814,0.0662419
45007,3.6815,0.0662419
45008,3.6816,0.0662419
45009,3.6817,0.0662419
45010,3.6818,0.0662419
45011,3.6819,0.0662419
45012,3.682,0.067898
45013,3.6821,0.0645859
45014,3.6822,0.0662419
45015,3.6823,0.0662419
45016,3.6824,0.0662419
45017,3.6825,0.0662419
45018,3.6826,0.0662419
45019,3.6827,0.0662419
45020,3.6828,0.0662419
45021,3.6829,0.0662419
45022,3.683,0.067898
45023,3.6831,0.0645859
45024,3.6832,0.0662419
45025,3.6833,0.0662419
45026,3.6834,0.0662419
45027,3.6835,0.0662419
45028,3.6836,0.0662419
45029,3.6837,0.0662419
45030,3.6838,0.0662419
45031,3.6839,0.0662419
45032,3.684,0.0662419
45033,3.6841,0.0662419
45034,3.6842,0.0662419
45035,3.6843,0.0662419
45036,3.6844,0.0662419
45037,3.6845,0.0662419
45038,3.6846,0.0662419
45039,3.6847,0.0662419
45040,3.6848,0.0662419
45041,3.6849,0.0662419
45042,3.685,0.0662419
45043,3.6851,0.0662419
45044,3.6852,0.0662419
45045,3.6853,0.0662419
45046,3.6854,0.0662419
45047,3.6855,0.0662419
45048,3.6856,0.0662419
45049,3.6857,0.0662419
45050,3.6858,0.0662419
45051,3.6859,0.0662419
45052,3.686,0.0662419
45053,3.6861,0.0662419
45054,3.6862,0.0662419
45055,3.6863,0.0662419
45056,3.6864,0.0662419
45057,3.6865,0.0662419
45058,3.6866,0.0662419
45059,3.6867,0.0662419
45060,3.6868,0.0662419
45061,3.6869,0.0662419
45062,3.687,0.0662419
45063,3.6871,0.0662419
45064,3.6872,0.0662419
45065,3.6873,0.0662419
45066,3.6874,0.0662419
45067,3.6875,0.0662419
45068,3.6876,0.0662419
45069,3.6877,0.0662419
45070,3.6878,0.0662419
45071,3.6879,0.0662419
45072,3.688,0.0662419
45073,3.6881,0.0662419
45074,3.6882,0.0662419
45075,3.6883,0.0662419
45076,3.6884,0.0662419
45077,3.6885,0.0662419
45078,3.6886,0.0662419
45079,3.6887,0.0662419
45080,3.6888,0.0662419
45081,3.6889,0.0662419
45082,3.689,0.0662419
45083,3.6891,0.0662419
45084,3.6892,0.0662419
45085,3.6893,0.0662419
45086,3.6894,0.0662419
45087,3.6895,0.0662419
45088,3.6896,0.0662419
45089,3.6897,0.0662419
45090,3.6898,0.0662419
45091,3.6899,0.0662419
45092,3.69,0.0662419
45093,3.6901,0.0662419
45094,3.6902,0.0662419
45095,3.6903,0.0662419
45096,3.6904,0.0662419
45097,3.6905,0.0662419
45098,3.6906,0.0662419
45099,3.6907,0.0662419
45100,3.6908,0.0662419
45101,3.6909,0.0662419
45102,3.691,0.0662419
45103,3.6911,0.0662419
45104,3.6912,0.0662419
45105,3.6913,0.0662419
45106,3.6914,0.0662419
45107,3.6915,0.0662419
45108,3.6916,0.0662419
45109,3.6917,0.0662419
45110,3.6918,0.0662419
45111,3.6919,0.0662419
45112,3.692,0.0662419
45113,3.6921,0.0662419
45114,3.6922,0.0662419
45115,3.6923,0.0662419
45116,3.6924,0.0662419
45117,3.6925,0.0662419
45118,3.6926,0.0662419
45119,3.6927,0.0662419
45120,3.6928,0.0662419
45121,3.6929,0.0662419
45122,3.693,0.0662419
45123,3.6931,0.0662419
45124,3.6932,0.0662419
45125,3.6933,0.0662419
45126,3.6934,0.0662419
45127,3.6935,0.0662419
45128,3.6936,0.0662419
45129,3.6937,0.0662419
45130,3.6938,0.0662419
45131,3.6939,0.0662419
45132,3.694,0.0662419
45133,3.6941,0.0662419
45134,3.6942,0.0662419
45135,3.6943,0.0662419
45136,3.6944,0.0662419
45137,3.6945,0.0662419
45138,3.6946,0.0662419
45139,3.6947,0.0662419
45140,3.6948,0.0662419
45141,3.6949,0.0662419
45142,3.695,0.0662419
45143,3.6951,0.0662419
45144,3.6952,0.0662419
45145,3.6953,0.0662419
45146,3.6954,0.0662419
45147,3.6955,0.0662419
45148,3.6956,0.0662419
45149,3.6957,0.0662419
45150,3.6958,0.0662419
45151,3.6959,0.0662419
45152,3.696,0.0662419
45153,3.6961,0.0662419
45154,3.6962,0.0662419
45155,3.6963,0.0662419
45156,3.6964,0.0662419
45157,3.6965,0.0662419
45158,3.6966,0.0662419
45159,3.6967,0.0662419
45160,3.6968,0.0662419
45161,3.6969,0.0662419
45162,3.697,0.0662419
45163,3.6971,0.0662419
45164,3.6972,0.0662419
45165,3.6973,0.0662419
45166,3.6974,0.0662419
45167,3.6975,0.0662419
45168,3.6976,0.0662419
45169,3.6977,0.0662419
45170,3.6978,0.0662419
45171,3.6979,0.0662419
45172,3.698,0.0662419
45173,3.6981,0.0662419
45174,3.6982,0.0662419
45175,3.6983,0.0662419
45176,3.6984,0.0662419
45177,3.6985,0.0662419
45178,3.6986,0.0662419
45179,3.6987,0.0662419
45180,3.6988,0.0662419
45181,3.6989,0.0662419
45182,3.699,0.0662419
45183,3.6991,0.0662419
45184,3.6992,0.0662419
45185,3.6993,0.0662419
45186,3.6994,0.0662419
45187,3.6995,0.0662419
45188,3.6996,0.0662419
45189,3.6997,0.0662419
45190,3.6998,0.0662419
45191,3.6999,0.0662419
45192,3.7,0.0662419
45193,3.7001,0.0662419
45194,3.7002,0.0662419
45195,3.7003,0.0662419
45196,3.7004,0.0662419
45197,3.7005,0.0662419
45198,3.7006,0.0662419
45199,3.7007,0.0662419
45200,3.7008,0.0662419
45201,3.7009,0.0662419
45202,3.701,0.0662419
45203,3.7011,0.0662419
45204,3.7012,0.0662419
45205,3.7013,0.0662419
45206,3.7014,0.0662419
45207,3.7015,0.0662419
45208,3.7016,0.0662419
45209,3.7017,0.0662419
45210,3.7018,0.0662419
45211,3.7019,0.0662419
45212,3.702,0.0662419
45213,3.7021,0.0662419
45214,3.7022,0.0662419
45215,3.7023,0.0662419
45216,3.7024,0.0662419
45217,3.7025,0.0662419
45218,3.7026,0.0662419
45219,3.7027,0.0662419
45220,3.7028,0.0662419
45221,3.7029,0.0662419
45222,3.703,0.0662419
45223,3.7031,0.0662419
45224,3.7032,0.0662419
45225,3.7033,0.0662419
45226,3.7034,0.0662419
45227,3.7035,0.0662419
45228,3.7036,0.0662419
45229,3.7037,0.0662419
45230,3.7038,0.0662419
45231,3.7039,0.0662419
45232,3.704,0.0662419
45233,3.7041,0.0662419
45234,3.7042,0.0662419
45235,3.7043,0.0662419
45236,3.7044,0.0662419
45237,3.7045,0.0662419
45238,3.7046,0.0662419
45239,3.7047,0.0662419
45240,3.7048,0.0662419
45241,3.7049,0.0662419
45242,3.705,0.0662419
45243,3.7051,0.0662419
45244,3.7052,0.0662419
45245,3.7053,0.0662419
45246,3.7054,0.0662419
45247,3.7055,0.0662419
45248,3.7056,0.0662419
45249,3.7057,0.0662419
45250,3.7058,0.0662419
45251,3.7059,0.0662419
45252,3.706,0.0662419
45253,3.7061,0.0662419
45254,3.7062,0.0662419
45255,3.7063,0.0662419
45256,3.7064,0.0662419
45257,3.7065,0.0662419
45258,3.7066,0.0662419
45259,3.7067,0.0662419
45260,3.7068,0.0662419
45261,3.7069,0.0662419
45262,3.707,0.0662419
45263,3.7071,0.0662419
45264,3.7072,0.0662419
45265,3.7073,0.0662419
45266,3.7074,0.0662419
45267,3.7075,0.0662419
45268,3.7076,0.0662419
45269,3.7077,0.0662419
45270,3.7078,0.0662419
45271,3.7079,0.0662419
45272,3.708,0.0662419
45273,3.7081,0.0662419
45274,3.7082,0.0662419
45275,3.7083,0.0662419
45276,3.7084,0.0662419
45277,3.7085,0.0662419
45278,3.7086,0.0662419
45279,3.7087,0.0662419
45280,3.7088,0.0662419
45281,3.7089,0.0662419
45282,3.709,0.0662419
45283,3.7091,0.0662419
45284,3.7092,0.0662419
45285,3.7093,0.0662419
45286,3.7094,0.0662419
45287,3.7095,0.0662419
45288,3.7096,0.0662419
45289,3.7097,0.0662419
45290,3.7098,0.0662419
45291,3.7099,0.0662419
45292,3.71,0.0662419
45293,3.7101,0.0662419
45294,3.7102,0.0662419
45295,3.7103,0.0662419
45296,3.7104,0.0662419
45297,3.7105,0.0662419
45298,3.7106,0.0662419
45299,3.7107,0.0662419
45300,3.7108,0.0662419
45301,3.7109,0.0662419
45302,3.711,0.0662419
45303,3.7111,0.0662419
45304,3.7112,0.0662419
45305,3.7113,0.0662419
45306,3.7114,0.0662419
45307,3.7115,0.0662419
45308,3.7116,0.0662419
45309,3.7117,0.0662419
45310,3.7118,0.0662419
45311,3.7119,0.0662419
45312,3.712,0.0662419
45313,3.7121,0.0662419
45314,3.7122,0.0662419
45315,3.7123,0.0662419
45316,3.7124,0.0662419
45317,3.7125,0.0662419
45318,3.7126,0.0662419
45319,3.7127,0.0662419
45320,3.7128,0.0662419
45321,3.7129,0.0662419
45322,3.713,0.0662419
45323,3.7131,0.0662419
45324,3.7132,0.0662419
45325,3.7133,0.0662419
45326,3.7134,0.0662419
45327,3.7135,0.0662419
45328,3.7136,0.0662419
45329,3.7137,0.0662419
45330,3.7138,0.0662419
45331,3.7139,0.0662419
45332,3.714,0.0662419
45333,3.7141,0.0662419
45334,3.7142,0.0662419
45335,3.7143,0.0662419
45336,3.7144,0.0662419
45337,3.7145,0.0662419
45338,3.7146,0.0662419
45339,3.7147,0.0662419
45340,3.7148,0.0662419
45341,3.7149,0.0662419
45342,3.715,0.0662419
45343,3.7151,0.0662419
45344,3.7152,0.0662419
45345,3.7153,0.0662419
45346,3.7154,0.0662419
45347,3.7155,0.0662419
45348,3.7156,0.0662419
45349,3.7157,0.0662419
45350,3.7158,0.0662419
45351,3.7159,0.0662419
45352,3.716,0.0662419
45353,3.7161,0.0662419
45354,3.7162,0.0662419
45355,3.7163,0.0662419
45356,3.7164,0.0662419
45357,3.7165,0.0662419
45358,3.7166,0.0662419
45359,3.7167,0.0662419
45360,3.7168,0.0662419
45361,3.7169,0.0662419
45362,3.717,0.0662419
45363,3.7171,0.0662419
45364,3.7172,0.0662419
45365,3.7173,0.0662419
45366,3.7174,0.0662419
45367,3.7175,0.0662419
45368,3.7176,0.0662419
45369,3.7177,0.0662419
45370,3.7178,0.0662419
45371,3.7179,0.0662419
45372,3.718,0.0662419
45373,3.7181,0.0662419
45374,3.7182,0.0662419
45375,3.7183,0.0662419
45376,3.7184,0.0662419
45377,3.7185,0.0662419
45378,3.7186,0.0662419
45379,3.7187,0.0662419
45380,3.7188,0.0662419
45381,3.7189,0.0662419
45382,3.719,0.0662419
45383,3.7191,0.0662419
45384,3.7192,0.0662419
45385,3.7193,0.0662419
45386,3.7194,0.0662419
45387,3.7195,0.0662419
45388,3.7196,0.0662419
45389,3.7197,0.0662419
45390,3.7198,0.0662419
45391,3.7199,0.0662419
45392,3.72,0.0662419
45393,3.7201,0.0662419
45394,3.7202,0.0662419
45395,3.7203,0.0662419
45396,3.7204,0.0662419
45397,3.7205,0.0662419
45398,3.7206,0.0662419
45399,3.7207,0.0662419
45400,3.7208,0.0662419
45401,3.7209,0.0662419
45402,3.721,0.0662419
45403,3.7211,0.0662419
45404,3.7212,0.0662419
45405,3.7213,0.0662419
45406,3.7214,0.0662419
45407,3.7215,0.0662419
45408,3.7216,0.0662419
45409,3.7217,0.0662419
45410,3.7218,0.0662419
45411,3.7219,0.0662419
45412,3.722,0.0662419
45413,3.7221,0.0662419
45414,3.7222,0.0662419
45415,3.7223,0.0662419
45416,3.7224,0.0662419
45417,3.7225,0.0662419
45418,3.7226,0.0662419
45419,3.7227,0.0662419
45420,3.7228,0.0662419
45421,3.7229,0.0662419
45422,3.723,0.0662419
45423,3.7231,0.0662419
45424,3.7232,0.0662419
45425,3.7233,0.0662419
45426,3.7234,0.0662419
45427,3.7235,0.0662419
45428,3.7236,0.0662419
45429,3.7237,0.0662419
45430,3.7238,0.0662419
45431,3.7239,0.0662419
45432,3.724,0.0662419
45433,3.7241,0.0662419
45434,3.7242,0.0662419
45435,3.7243,0.0662419
45436,3.7244,0.0662419
45437,3.7245,0.0662419
45438,3.7246,0.0662419
45439,3.7247,0.0662419
45440,3.7248,0.0662419
45441,3.7249,0.0662419
45442,3.725,0.0662419
45443,3.7251,0.0662419
45444,3.7252,0.0662419
45445,3.7253,0.0662419
45446,3.7254,0.0662419
45447,3.7255,0.0662419
45448,3.7256,0.0662419
45449,3.7257,0.0662419
45450,3.7258,0.0662419
45451,3.7259,0.0662419
45452,3.726,0.0662419
45453,3.7261,0.0662419
45454,3.7262,0.0662419
45455,3.7263,0.0662419
45456,3.7264,0.0662419
45457,3.7265,0.0662419
45458,3.7266,0.0662419
45459,3.7267,0.0662419
45460,3.7268,0.0662419
45461,3.7269,0.0662419
45462,3.727,0.0662419
45463,3.7271,0.0662419
45464,3.7272,0.0662419
45465,3.7273,0.0662419
45466,3.7274,0.0662419
45467,3.7275,0.0662419
45468,3.7276,0.0662419
45469,3.7277,0.0662419
45470,3.7278,0.0662419
45471,3.7279,0.0662419
45472,3.728,0.0662419
45473,3.7281,0.0662419
45474,3.7282,0.0662419
45475,3.7283,0.0662419
45476,3.7284,0.0662419
45477,3.7285,0.0662419
45478,3.7286,0.0662419
45479,3.7287,0.0662419
45480,3.7288,0.0662419
45481,3.7289,0.0662419
45482,3.729,0.0662419
45483,3.7291,0.0662419
45484,3.7292,0.0662419
45485,3.7293,0.0662419
45486,3.7294,0.0662419
45487,3.7295,0.0662419
45488,3.7296,0.0662419
45489,3.7297,0.0662419
45490,3.7298,0.0662419
45491,3.7299,0.0662419
45492,3.73,0.0662419
45493,3.7301,0.0662419
45494,3.7302,0.0662419
45495,3.7303,0.0662419
45496,3.7304,0.0662419
45497,3.7305,0.0662419
45498,3.7306,0.0662419
45499,3.7307,0.0662419
45500,3.7308,0.0662419
45501,3.7309,0.0662419
45502,3.731,0.0662419
45503,3.7311,0.0662419
45504,3.7312,0.0662419
45505,3.7313,0.0662419
45506,3.7314,0.0662419
45507,3.7315,0.0662419
45508,3.7316,0.0662419
45509,3.7317,0.0662419
45510,3.7318,0.0662419
45511,3.7319,0.0662419
45512,3.732,0.0662419
45513,3.7321,0.0662419
45514,3.7322,0.0662419
45515,3.7323,0.0662419
45516,3.7324,0.0662419
45517,3.7325,0.0662419
45518,3.7326,0.0662419
45519,3.7327,0.0662419
45520,3.7328,0.0662419
45521,3.7329,0.0662419
45522,3.733,0.0662419
45523,3.7331,0.0662419
45524,3.7332,0.0662419
45525,3.7333,0.0662419
45526,3.7334,0.0662419
45527,3.7335,0.0662419
45528,3.7336,0.0662419
45529,3.7337,0.0662419
45530,3.7338,0.0662419
45531,3.7339,0.0662419
45532,3.734,0.0662419
45533,3.7341,0.0662419
45534,3.7342,0.0662419
45535,3.7343,0.0662419
45536,3.7344,0.0662419
45537,3.7345,0.0662419
45538,3.7346,0.0662419
45539,3.7347,0.0662419
45540,3.7348,0.0662419
45541,3.7349,0.0662419
45542,3.735,0.0662419
45543,3.7351,0.0662419
45544,3.7352,0.0662419
45545,3.7353,0.0662419
45546,3.7354,0.0662419
45547,3.7355,0.0662419
45548,3.7356,0.0662419
45549,3.7357,0.0662419
45550,3.7358,0.0662419
45551,3.7359,0.0662419
45552,3.736,0.0662419
45553,3.7361,0.0662419
45554,3.7362,0.0662419
45555,3.7363,0.0662419
45556,3.7364,0.0662419
45557,3.7365,0.0662419
45558,3.7366,0.0662419
45559,3.7367,0.0662419
45560,3.7368,0.0662419
45561,3.7369,0.0662419
45562,3.737,0.0662419
45563,3.7371,0.0662419
45564,3.7372,0.0662419
45565,3.7373,0.0662419
45566,3.7374,0.0662419
45567,3.7375,0.0662419
45568,3.7376,0.0662419
45569,3.7377,0.0662419
45570,3.7378,0.0662419
45571,3.7379,0.0662419
45572,3.738,0.0662419
45573,3.7381,0.0662419
45574,3.7382,0.0662419
45575,3.7383,0.0662419
45576,3.7384,0.0662419
45577,3.7385,0.0662419
45578,3.7386,0.0662419
45579,3.7387,0.0662419
45580,3.7388,0.0662419
45581,3.7389,0.0662419
45582,3.739,0.0662419
45583,3.7391,0.0662419
45584,3.7392,0.0662419
45585,3.7393,0.0662419
45586,3.7394,0.0662419
45587,3.7395,0.0662419
45588,3.7396,0.0662419
45589,3.7397,0.0662419
45590,3.7398,0.0662419
45591,3.7399,0.0662419
45592,3.74,0.0662419
45593,3.7401,0.0662419
45594,3.7402,0.0662419
45595,3.7403,0.0662419
45596,3.7404,0.0662419
45597,3.7405,0.0662419
45598,3.7406,0.0662419
45599,3.7407,0.0662419
45600,3.7408,0.0662419
45601,3.7409,0.0662419
45602,3.741,0.0662419
45603,3.7411,0.0662419
45604,3.7412,0.0662419
45605,3.7413,0.0662419
45606,3.7414,0.0662419
45607,3.7415,0.0662419
45608,3.7416,0.0662419
45609,3.7417,0.0662419
45610,3.7418,0.0662419
45611,3.7419,0.0662419
45612,3.742,0.0662419
45613,3.7421,0.0662419
45614,3.7422,0.0662419
45615,3.7423,0.0662419
45616,3.7424,0.0662419
45617,3.7425,0.0662419
45618,3.7426,0.0662419
45619,3.7427,0.0662419
45620,3.7428,0.0662419
45621,3.7429,0.0662419
45622,3.743,0.0662419
45623,3.7431,0.0662419
45624,3.7432,0.0662419
45625,3.7433,0.0662419
45626,3.7434,0.0662419
45627,3.7435,0.0662419
45628,3.7436,0.0662419
45629,3.7437,0.0662419
45630,3.7438,0.0662419
45631,3.7439,0.0662419
45632,3.744,0.0662419
45633,3.7441,0.0662419
45634,3.7442,0.0662419
45635,3.7443,0.0662419
45636,3.7444,0.0662419
45637,3.7445,0.0662419
45638,3.7446,0.0662419
45639,3.7447,0.0662419
45640,3.7448,0.0662419
45641,3.7449,0.0662419
45642,3.745,0.0662419
45643,3.7451,0.0662419
45644,3.7452,0.0662419
45645,3.7453,0.0662419
45646,3.7454,0.0662419
45647,3.7455,0.0662419
45648,3.7456,0.0662419
45649,3.7457,0.0662419
45650,3.7458,0.0662419
45651,3.7459,0.0662419
45652,3.746,0.0662419
45653,3.7461,0.0662419
45654,3.7462,0.0662419
45655,3.7463,0.0662419
45656,3.7464,0.0662419
45657,3.7465,0.0662419
45658,3.7466,0.0662419
45659,3.7467,0.0662419
45660,3.7468,0.0662419
45661,3.7469,0.0662419
45662,3.747,0.0662419
45663,3.7471,0.0662419
45664,3.7472,0.0662419
45665,3.7473,0.0662419
45666,3.7474,0.0662419
45667,3.7475,0.0662419
45668,3.7476,0.0662419
45669,3.7477,0.0662419
45670,3.7478,0.0662419
45671,3.7479,0.0662419
45672,3.748,0.0662419
45673,3.7481,0.0662419
45674,3.7482,0.0662419
45675,3.7483,0.0662419
45676,3.7484,0.0662419
45677,3.7485,0.0662419
45678,3.7486,0.0662419
45679,3.7487,0.0662419
45680,3.7488,0.0662419
45681,3.7489,0.0662419
45682,3.749,0.0662419
45683,3.7491,0.0662419
45684,3.7492,0.0662419
45685,3.7493,0.0662419
45686,3.7494,0.0662419
45687,3.7495,0.0662419
45688,3.7496,0.0662419
45689,3.7497,0.0662419
45690,3.7498,0.0662419
45691,3.7499,0.0662419
45692,3.75,0.0662419
45693,3.7501,0.0662419
45694,3.7502,0.0662419
45695,3.7503,0.0662419
45696,3.7504,0.0662419
45697,3.7505,0.0662419
45698,3.7506,0.0662419
45699,3.7507,0.0662419
45700,3.7508,0.0662419
45701,3.7509,0.0662419
45702,3.751,0.0662419
45703,3.7511,0.0662419
45704,3.7512,0.0662419
45705,3.7513,0.0662419
45706,3.7514,0.0662419
45707,3.7515,0.0662419
45708,3.7516,0.0662419
45709,3.7517,0.0662419
45710,3.7518,0.0662419
45711,3.7519,0.0662419
45712,3.752,0.0662419
45713,3.7521,0.0662419
45714,3.7522,0.0662419
45715,3.7523,0.0662419
45716,3.7524,0.0662419
45717,3.7525,0.0662419
45718,3.7526,0.0662419
45719,3.7527,0.0662419
45720,3.7528,0.0662419
45721,3.7529,0.0662419
45722,3.753,0.0662419
45723,3.7531,0.0662419
45724,3.7532,0.0662419
45725,3.7533,0.0662419
45726,3.7534,0.0662419
45727,3.7535,0.0662419
45728,3.7536,0.0662419
45729,3.7537,0.0662419
45730,3.7538,0.0662419
45731,3.7539,0.0662419
45732,3.754,0.0662419
45733,3.7541,0.0662419
45734,3.7542,0.0662419
45735,3.7543,0.0662419
45736,3.7544,0.0662419
45737,3.7545,0.0662419
45738,3.7546,0.0662419
45739,3.7547,0.0662419
45740,3.7548,0.0662419
45741,3.7549,0.0662419
45742,3.755,0.0662419
45743,3.7551,0.0662419
45744,3.7552,0.0662419
45745,3.7553,0.0662419
45746,3.7554,0.0662419
45747,3.7555,0.0662419
45748,3.7556,0.0662419
45749,3.7557,0.0662419
45750,3.7558,0.0662419
45751,3.7559,0.0662419
45752,3.756,0.0662419
45753,3.7561,0.0662419
45754,3.7562,0.0662419
45755,3.7563,0.0662419
45756,3.7564,0.0662419
45757,3.7565,0.0662419
45758,3.7566,0.0662419
45759,3.7567,0.0662419
45760,3.7568,0.0662419
45761,3.7569,0.0662419
45762,3.757,0.0662419
45763,3.7571,0.0662419
45764,3.7572,0.0662419
45765,3.7573,0.0662419
45766,3.7574,0.0662419
45767,3.7575,0.0662419
45768,3.7576,0.0662419
45769,3.7577,0.0662419
45770,3.7578,0.0662419
45771,3.7579,0.0662419
45772,3.758,0.0662419
45773,3.7581,0.0662419
45774,3.7582,0.0662419
45775,3.7583,0.0662419
45776,3.7584,0.0662419
45777,3.7585,0.0662419
45778,3.7586,0.0662419
45779,3.7587,0.0662419
45780,3.7588,0.0662419
45781,3.7589,0.0662419
45782,3.759,0.0662419
45783,3.7591,0.0662419
45784,3.7592,0.0662419
45785,3.7593,0.0662419
45786,3.7594,0.0662419
45787,3.7595,0.0662419
45788,3.7596,0.0662419
45789,3.7597,0.0662419
45790,3.7598,0.0662419
45791,3.7599,0.0662419
45792,3.76,0.0662419
45793,3.7601,0.0662419
45794,3.7602,0.0662419
45795,3.7603,0.0662419
45796,3.7604,0.0662419
45797,3.7605,0.0662419
45798,3.7606,0.0662419
45799,3.7607,0.0662419
45800,3.7608,0.0662419
45801,3.7609,0.0662419
45802,3.761,0.0662419
45803,3.7611,0.0662419
45804,3.7612,0.0662419
45805,3.7613,0.0662419
45806,3.7614,0.0662419
45807,3.7615,0.0662419
45808,3.7616,0.0662419
45809,3.7617,0.0662419
45810,3.7618,0.0662419
45811,3.7619,0.0662419
45812,3.762,0.0662419
45813,3.7621,0.0662419
45814,3.7622,0.0662419
45815,3.7623,0.0662419
45816,3.7624,0.0662419
45817,3.7625,0.0662419
45818,3.7626,0.0662419
45819,3.7627,0.0662419
45820,3.7628,0.0662419
45821,3.7629,0.0662419
45822,3.763,0.0662419
45823,3.7631,0.0662419
45824,3.7632,0.0662419
45825,3.7633,0.0662419
45826,3.7634,0.0662419
45827,3.7635,0.0662419
45828,3.7636,0.0662419
45829,3.7637,0.0662419
45830,3.7638,0.0662419
45831,3.7639,0.0662419
45832,3.764,0.0662419
45833,3.7641,0.0662419
45834,3.7642,0.0662419
45835,3.7643,0.0662419
45836,3.7644,0.0662419
45837,3.7645,0.0662419
45838,3.7646,0.0662419
45839,3.7647,0.0662419
45840,3.7648,0.0662419
45841,3.7649,0.0662419
45842,3.765,0.0662419
45843,3.7651,0.0662419
45844,3.7652,0.0662419
45845,3.7653,0.0662419
45846,3.7654,0.0662419
45847,3.7655,0.0662419
45848,3.7656,0.0662419
45849,3.7657,0.0662419
45850,3.7658,0.0662419
45851,3.7659,0.0662419
45852,3.766,0.0662419
45853,3.7661,0.0662419
45854,3.7662,0.0662419
45855,3.7663,0.0662419
45856,3.7664,0.0662419
45857,3.7665,0.0662419
45858,3.7666,0.0662419
45859,3.7667,0.0662419
45860,3.7668,0.0662419
45861,3.7669,0.0662419
45862,3.767,0.0662419
45863,3.7671,0.0662419
45864,3.7672,0.0662419
45865,3.7673,0.0662419
45866,3.7674,0.0662419
45867,3.7675,0.0662419
45868,3.7676,0.0662419
45869,3.7677,0.0662419
45870,3.7678,0.0662419
45871,3.7679,0.0662419
45872,3.768,0.0662419
45873,3.7681,0.0662419
45874,3.7682,0.0662419
45875,3.7683,0.0662419
45876,3.7684,0.0662419
45877,3.7685,0.0662419
45878,3.7686,0.0662419
45879,3.7687,0.0662419
45880,3.7688,0.0662419
45881,3.7689,0.0662419
45882,3.769,0.0662419
45883,3.7691,0.0662419
45884,3.7692,0.0662419
45885,3.7693,0.0662419
45886,3.7694,0.0662419
45887,3.7695,0.0662419
45888,3.7696,0.0662419
45889,3.7697,0.0662419
45890,3.7698,0.0662419
45891,3.7699,0.0662419
45892,3.77,0.0662419
45893,3.7701,0.0662419
45894,3.7702,0.0662419
45895,3.7703,0.0662419
45896,3.7704,0.0662419
45897,3.7705,0.0662419
45898,3.7706,0.0662419
45899,3.7707,0.0662419
45900,3.7708,0.0662419
45901,3.7709,0.0662419
45902,3.771,0.0662419
45903,3.7711,0.0662419
